time,homeplayer,awayplayer,homescore,awayscore,set1homescore,set1awayscore,set2homescore,set2awayscore,set3homescore,set3awayscore,set4homescore,set4awayscore,set5homescore,set5awayscore,nset
21.06.2019,Koepfer D.,Humbert U.,2,0,6,4,6,3,0,0,0,0,0,0,3
20.06.2019,Kwon S.,Humbert U.,0,2,2,6,5,7,0,0,0,0,0,0,3
22.05.2019,Humbert U.,Shapovalov D.,1,2,6,2,6,3,7,7,2,6,0,0,5
23.02.2019,Kukushkin M.,Humbert U.,2,0,6,4,6,4,0,0,0,0,0,0,3
22.02.2019,Bachinger M.,Humbert U.,0,2,3,6,3,6,0,0,0,0,0,0,3
21.02.2019,Humbert U.,Coric B.,2,0,6,3,6,3,0,0,0,0,0,0,3
17.02.2019,Humbert U.,Darcis S.,2,1,6,6,7,8,6,3,6,3,0,0,5
16.02.2019,Humbert U.,Moraing M.,2,1,6,3,7,7,6,4,6,2,0,0,5
15.02.2019,Humbert U.,Otte O.,2,0,6,4,6,4,0,0,0,0,0,0,3
14.02.2019,Humbert U.,Vatutin A.,2,0,6,3,6,4,0,0,0,0,0,0,3
01.02.2019,Kamke T.,Humbert U.,1,2,7,8,6,6,2,6,4,6,0,0,5
31.01.2019,Otte O.,Humbert U.,0,2,4,6,4,6,0,0,0,0,0,0,3
09.01.2019,Humbert U.,Kohlschreiber P.,0,2,4,6,4,6,0,0,0,0,0,0,3
06.01.2019,Humbert U.,Marcora R.,2,0,6,2,7,7,6,3,0,0,0,0,5
30.12.2018,Eubanks C.,Humbert U.,0,2,2,6,3,6,0,0,0,0,0,0,3
25.11.2018,Humbert U.,Baldi F.,2,0,6,4,7,7,6,3,0,0,0,0,5
24.11.2018,Humbert U.,Krawietz K.,2,0,6,3,6,2,0,0,0,0,0,0,3
23.11.2018,Humbert U.,Stakhovsky S.,2,0,6,0,6,4,0,0,0,0,0,0,3
22.11.2018,Humbert U.,Ignatik U.,2,0,7,8,6,6,6,3,0,0,0,0,5
20.10.2018,Baldi F.,Humbert U.,2,0,6,4,7,5,0,0,0,0,0,0,3
19.10.2018,Viola M.,Humbert U.,0,2,1,6,2,6,0,0,0,0,0,0,3
18.10.2018,Seraphim C.,Humbert U.,0,2,3,6,4,6,0,0,0,0,0,0,3
14.10.2018,Herbert P.H.,Humbert U.,0,2,4,6,2,6,0,0,0,0,0,0,3
26.09.2018,Brands D.,Humbert U.,2,1,6,2,3,6,6,3,0,0,0,0,5
20.09.2018,Humbert U.,Basilashvili N.,1,2,7,7,6,2,6,4,7,7,3,6,5
09.09.2018,Couacaud E.,Humbert U.,2,0,6,2,6,3,0,0,0,0,0,0,3
08.09.2018,Ward J.,Humbert U.,0,2,6,3,7,7,4,6,0,0,0,0,5
07.09.2018,Humbert U.,Bourgue M.,2,0,6,3,6,3,0,0,0,0,0,0,3
06.09.2018,Humbert U.,Kamke T.,2,0,6,4,7,7,6,4,0,0,0,0,5
29.08.2018,Humbert U.,Wawrinka S.,1,3,6,5,7,7,6,4,3,6,5,7,5
24.08.2018,Polmans M.,Humbert U.,0,2,5,7,2,6,0,0,0,0,0,0,3
05.08.2018,Humbert U.,Menendez A.,2,0,6,3,6,4,0,0,0,0,0,0,3
04.08.2018,Humbert U.,Vanni L.,2,0,7,7,6,5,6,4,0,0,0,0,5
03.08.2018,Quiroz R.,Humbert U.,1,2,2,6,7,5,6,7,7,9,0,0,5
02.08.2018,Monteiro J.,Humbert U.,0,2,1,6,3,6,0,0,0,0,0,0,3
29.07.2018,Humbert U.,Polansky P.,1,2,4,6,6,1,2,6,0,0,0,0,5
28.07.2018,Humbert U.,Gombos N.,2,1,6,3,4,6,6,4,0,0,0,0,5
27.07.2018,Humbert U.,Schnur B.,1,1,5,7,6,3,4,1,0,0,0,0,5
27.07.2018,Herbert P.H.,Humbert U.,0,2,4,6,4,6,0,0,0,0,0,0,3
22.07.2018,Humbert U.,Klahn B.,0,2,3,6,6,5,7,7,0,0,0,0,5
21.07.2018,Humbert U.,Soeda G.,2,0,6,4,6,1,0,0,0,0,0,0,3
21.07.2018,Polansky P.,Humbert U.,1,2,7,7,6,4,6,3,7,7,6,4,5
19.07.2018,Humbert U.,Sigouin B.,2,0,6,4,6,4,0,0,0,0,0,0,3
02.05.2018,Petrovic D.,Humbert U.,2,1,6,4,3,6,6,3,0,0,0,0,5
27.04.2018,Cid Subervi R.,Humbert U.,2,1,6,2,4,6,6,3,0,0,0,0,5
22.03.2018,Maden Y.,Humbert U.,2,1,7,5,4,6,6,1,0,0,0,0,5
29.10.2017,Sousa J.,Humbert U.,2,0,7,5,6,4,0,0,0,0,0,0,3
27.10.2017,Humbert U.,Copil M.,0,2,4,6,4,6,0,0,0,0,0,0,3
18.09.2017,Humbert U.,Bolelli S.,1,2,6,3,6,4,7,7,6,5,7,7,5
03.08.2017,Choinski J.,Humbert U.,2,0,6,2,6,2,0,0,0,0,0,0,3
02.08.2017,Oetzbach A.,Humbert U.,1,2,6,4,5,7,0,6,0,0,0,0,5
06.07.2017,Celebic L.,Humbert U.,2,0,7,7,6,2,6,3,0,0,0,0,5
05.07.2017,Humbert U.,Leite W.,2,0,6,1,6,2,0,0,0,0,0,0,3
28.06.2017,Santanna B.,Humbert U.,2,1,3,6,6,3,6,2,0,0,0,0,5
04.11.2016,Humbert U.,Marti Y.,0,2,2,6,4,6,0,0,0,0,0,0,3
03.11.2016,Escoffier A.,Humbert U.,0,2,3,6,2,6,0,0,0,0,0,0,3
12.11.2015,Humbert U.,Hank T.,0,2,2,6,4,6,0,0,0,0,0,0,3
25.03.2023,Nishioka Y.,Molcan A.,1,2,6,5,7,7,6,1,2,6,0,0,5
13.03.2023,Molcan A.,Fucsovics M.,0,2,4,6,2,6,0,0,0,0,0,0,3
11.03.2023,Coric B.,Molcan A.,0,2,3,6,3,6,0,0,0,0,0,0,3
22.02.2023,Molcan A.,Dellien H.,1,2,6,1,2,6,2,6,0,0,0,0,5
26.10.2022,Molcan A.,Rinderknech A.,0,2,2,6,4,6,0,0,0,0,0,0,3
17.09.2022,Molcan A.,Ionel N. D.,2,0,6,1,6,1,0,0,0,0,0,0,3
10.08.2022,Ruud C.,Molcan A.,2,0,7,7,6,3,6,3,0,0,0,0,5
19.05.2022,Molcan A.,Coria F.,2,0,6,3,6,2,0,0,0,0,0,0,3
28.04.2022,Molcan A.,Ruud C.,1,2,6,3,4,6,4,6,0,0,0,0,5
10.04.2022,Molcan A.,Goffin D.,1,2,6,3,3,6,3,6,0,0,0,0,5
09.04.2022,Molcan A.,Djere L.,2,0,6,1,7,5,0,0,0,0,0,0,3
01.04.2022,Munar J.,Molcan A.,2,0,7,7,6,4,6,2,0,0,0,0,5
20.02.2022,Molcan A.,Daniel T.,0,2,3,6,6,3,7,7,0,0,0,0,5
16.02.2022,Shapovalov D.,Molcan A.,2,0,6,4,6,0,0,0,0,0,0,0,3
20.01.2022,Molcan A.,Andujar P.,1,3,4,6,6,6,7,8,6,0,1,6,5
06.01.2022,Goffin D.,Molcan A.,0,2,5,7,3,6,0,0,0,0,0,0,3
21.11.2021,Molcan A.,Sousa J.,2,0,6,3,6,2,0,0,0,0,0,0,3
20.11.2021,Shevchenko A.,Molcan A.,0,2,2,6,6,4,7,7,0,0,0,0,5
19.11.2021,Molcan A.,Otte O.,2,1,6,3,4,6,6,1,0,0,0,0,5
18.11.2021,Molcan A.,Mochizuki S.,2,0,6,3,6,2,0,0,0,0,0,0,3
12.11.2021,Molcan A.,Dzumhur D.,2,1,6,1,4,6,6,3,0,0,0,0,5
11.11.2021,Molcan A.,Kamke T.,2,0,6,2,6,2,0,0,0,0,0,0,3
05.11.2021,Molcan A.,Kolar Z.,2,0,6,4,6,4,0,0,0,0,0,0,3
04.11.2021,Molcan A.,Fatic N.,2,0,6,1,6,4,0,0,0,0,0,0,3
09.10.2021,Kuzmanov D.,Molcan A.,2,0,7,5,7,7,6,5,0,0,0,0,5
08.10.2021,Kuhn N.,Molcan A.,0,2,3,6,2,6,0,0,0,0,0,0,3
06.10.2021,Skatov T.,Molcan A.,0,2,1,6,6,6,7,8,0,0,0,0,5
01.10.2021,Kokkinakis T.,Molcan A.,2,0,6,2,7,7,6,4,0,0,0,0,5
30.09.2021,Kopriva V.,Molcan A.,1,2,6,1,0,6,4,6,0,0,0,0,5
27.08.2021,Elias G.,Molcan A.,1,2,2,6,6,4,6,6,7,8,0,0,5
26.08.2021,Kolar Z.,Molcan A.,0,2,4,6,3,6,0,0,0,0,0,0,3
08.08.2021,Molcan A.,Machac T.,2,0,6,0,6,1,0,0,0,0,0,0,3
07.08.2021,Jaziri M.,Molcan A.,0,2,1,6,0,6,0,0,0,0,0,0,3
06.08.2021,Majchrzak K.,Molcan A.,0,2,6,3,7,7,3,6,0,0,0,0,5
05.08.2021,Svrcina D.,Molcan A.,0,2,2,6,1,6,0,0,0,0,0,0,3
11.07.2021,O'Connell C.,Molcan A.,1,2,3,6,7,5,3,6,0,0,0,0,5
24.06.2021,Molcan A.,Hoang A.,2,3,6,1,6,4,4,6,4,6,5,7,5
23.06.2021,Dzumhur D.,Molcan A.,0,2,2,6,6,2,7,7,0,0,0,0,5
19.06.2021,Molcan A.,Coria F.,0,2,6,1,7,7,3,6,0,0,0,0,5
18.06.2021,Molcan A.,Mager G.,2,0,6,1,6,3,0,0,0,0,0,0,3
17.06.2021,Molcan A.,Dellien H.,2,0,6,3,6,1,0,0,0,0,0,0,3
16.06.2021,Watanuki Y.,Molcan A.,0,2,1,6,2,6,0,0,0,0,0,0,3
09.06.2021,Molcan A.,Kuznetsov An.,0,2,4,6,4,6,0,0,0,0,0,0,3
28.05.2021,Molcan A.,Delbonis F.,2,1,4,6,6,4,6,4,0,0,0,0,5
27.05.2021,Molcan A.,Verdasco F.,2,0,6,2,6,0,0,0,0,0,0,0,3
25.05.2021,Molcan A.,Krstin P.,2,0,6,0,6,0,0,0,0,0,0,0,3
23.05.2021,Gomez-Herrera C.,Molcan A.,0,2,3,6,6,8,7,10,0,0,0,0,5
17.05.2021,Torpegaard M.,Molcan A.,0,2,6,3,7,7,4,6,0,0,0,0,5
30.04.2021,Ymer E.,Molcan A.,2,0,7,5,6,3,0,0,0,0,0,0,3
26.04.2021,Sachko V.,Molcan A.,0,2,1,6,2,6,0,0,0,0,0,0,3
20.04.2021,Istomin D.,Molcan A.,1,2,3,6,6,3,1,6,0,0,0,0,5
02.04.2021,Molcan A.,Elias G.,0,2,2,6,5,7,0,0,0,0,0,0,3
01.04.2021,Molcan A.,Serdarusic N.,2,0,6,4,6,2,0,0,0,0,0,0,3
24.03.2021,Kavcic B.,Molcan A.,2,0,6,2,6,1,0,0,0,0,0,0,3
08.03.2021,Molcan A.,Gulbis E.,2,0,6,2,6,4,0,0,0,0,0,0,3
05.03.2021,Molcan A.,Kavcic B.,0,2,4,6,5,7,0,0,0,0,0,0,3
03.03.2021,Couacaud E.,Molcan A.,0,2,2,6,4,6,0,0,0,0,0,0,3
27.02.2021,Molcan A.,Diez S.,1,2,2,6,6,3,5,7,0,0,0,0,5
26.02.2021,Molcan A.,Horansky F.,2,0,6,2,6,3,0,0,0,0,0,0,3
22.02.2021,Molcan A.,Sanchez Izquierdo N.,2,0,7,7,6,5,6,3,0,0,0,0,5
04.02.2021,Forejtek J.,Molcan A.,2,1,1,6,6,4,6,2,0,0,0,0,5
07.01.2021,Kavcic B.,Molcan A.,1,2,6,1,4,6,5,7,0,0,0,0,5
22.10.2020,Molcan A.,Zuk K.,1,2,7,7,6,3,3,6,4,6,0,0,5
21.10.2020,Molcan A.,Ajdukovic D.,2,1,7,7,6,5,3,6,7,7,6,3,5
31.07.2020,Klein L.,Molcan A.,1,0,6,3,2,0,0,0,0,0,0,0,3
25.07.2020,Molcan A.,Horansky F.,0,2,3,6,1,6,0,0,0,0,0,0,3
24.07.2020,Liska T.,Molcan A.,0,2,1,6,2,6,0,0,0,0,0,0,3
12.07.2020,Molcan A.,Klein L.,2,1,3,6,6,4,6,4,0,0,0,0,5
11.07.2020,Martin A.,Molcan A.,1,2,3,6,6,4,4,6,0,0,0,0,5
10.07.2020,Liska T.,Molcan A.,1,2,0,6,6,4,5,7,0,0,0,0,5
05.07.2020,Molcan A.,Machac T.,2,1,6,2,2,6,6,4,0,0,0,0,5
22.06.2020,Molcan A.,Klein L.,1,2,6,2,2,6,2,6,0,0,0,0,5
19.06.2020,Martin A.,Molcan A.,-,-,0,0,0,0,0,0,0,0,0,0,3
18.06.2020,Molcan A.,Kovalik J.,2,0,6,3,6,3,0,0,0,0,0,0,3
27.02.2020,Molcan A.,Gulbis E.,1,2,1,6,7,7,6,3,4,6,0,0,5
26.02.2020,Van De Zandschulp B.,Molcan A.,1,2,6,5,7,7,6,4,5,7,0,0,5
21.01.2020,Molcan A.,Soeda G.,1,2,6,0,6,4,7,7,2,6,0,0,5
14.01.2020,Aragone J.,Molcan A.,2,0,7,7,6,2,6,1,0,0,0,0,5
14.11.2019,Gombos N.,Molcan A.,1,2,4,6,7,7,6,4,3,6,0,0,5
12.11.2019,Molcan A.,Ferreira Silva F.,2,1,6,4,6,2,7,7,6,1,0,0,5
05.11.2019,Gojowczyk P.,Molcan A.,2,1,3,6,7,7,6,4,6,4,0,0,5
21.09.2019,Petrovic D.,Molcan A.,2,0,6,3,6,3,0,0,0,0,0,0,3
20.09.2019,Molcan A.,Rola B.,2,1,6,4,6,4,7,7,6,4,0,0,5
19.09.2019,Molcan A.,Jianu F. C.,2,1,2,6,6,4,7,7,6,4,0,0,5
18.09.2019,Milojevic N.,Molcan A.,1,2,7,5,1,6,3,6,0,0,0,0,5
12.09.2019,Cervantes I.,Molcan A.,2,1,6,0,3,6,7,5,0,0,0,0,5
11.09.2019,Molcan A.,Gaio F.,2,1,4,6,6,3,6,2,0,0,0,0,5
04.09.2019,Balazs A.,Molcan A.,2,1,3,6,6,3,6,3,0,0,0,0,5
29.08.2019,Tabilo A.,Molcan A.,2,0,6,4,7,8,6,6,0,0,0,0,5
07.08.2019,Hanfmann Y.,Molcan A.,2,1,4,6,6,2,6,1,0,0,0,0,5
02.08.2019,Molcan A.,Machac T.,0,2,4,6,2,6,0,0,0,0,0,0,3
01.08.2019,Molcan A.,Guinard M.,2,1,4,6,6,2,6,2,0,0,0,0,5
31.07.2019,Martin A.,Molcan A.,1,2,6,3,0,6,5,7,0,0,0,0,5
06.07.2019,Horansky F.,Molcan A.,2,0,6,4,6,4,0,0,0,0,0,0,3
05.07.2019,Molcan A.,Bagnis F.,2,0,6,4,6,3,0,0,0,0,0,0,3
04.07.2019,Hassan B.,Molcan A.,0,2,3,6,2,6,0,0,0,0,0,0,3
02.07.2019,Molcan A.,van Rijthoven T.,2,1,6,4,7,7,6,2,6,4,0,0,5
26.06.2019,Molcan A.,Robredo T.,0,2,4,6,1,6,0,0,0,0,0,0,3
03.06.2019,Molcan A.,Safwat M.,1,2,7,7,6,5,1,6,4,6,0,0,5
19.03.2019,Molcan A.,Moriya H.,0,2,6,5,7,7,6,3,7,7,0,0,5
06.03.2019,Molcan A.,Baghdatis M.,1,2,5,7,6,3,2,6,0,0,0,0,5
08.02.2019,Horansky F.,Molcan A.,2,0,6,4,7,8,6,6,0,0,0,0,5
07.02.2019,Janvier M.,Molcan A.,0,2,2,6,4,6,0,0,0,0,0,0,3
06.02.2019,Molcan A.,Novak D.,1,0,6,2,3,0,0,0,0,0,0,0,3
08.09.2018,Molcan A.,Coppejans K.,0,2,6,2,7,7,1,6,0,0,0,0,5
07.09.2018,Molcan A.,Brkic T.,2,1,4,6,6,3,6,2,0,0,0,0,5
06.09.2018,De Schepper K.,Molcan A.,0,2,2,6,2,6,0,0,0,0,0,0,3
05.10.2017,Molcan A.,Krajinovic F.,0,2,4,6,0,6,0,0,0,0,0,0,3
21.06.2017,Molcan A.,Ymer E.,1,2,2,6,6,1,6,3,7,7,0,0,5
24.05.2017,Molcan A.,Tiurnev E.,0,2,1,6,4,6,0,0,0,0,0,0,3
24.09.2015,Montanes A.,Molcan A.,2,0,7,7,6,5,6,4,0,0,0,0,5
09.04.2023,Fucsovics M.,Krajinovic F.,2,0,6,3,7,5,0,0,0,0,0,0,3
04.01.2023,Krajinovic F.,Mmoh M.,2,1,2,6,6,3,6,4,0,0,0,0,5
17.08.2022,Tsitsipas S.,Krajinovic F.,2,0,6,3,6,4,0,0,0,0,0,0,3
17.06.2022,Peniston R.,Krajinovic F.,1,2,6,4,3,6,3,6,0,0,0,0,5
16.06.2022,Krajinovic F.,Querrey S.,2,1,4,6,6,3,6,4,0,0,0,0,5
25.05.2022,Gojo B.,Krajinovic F.,1,3,6,5,7,7,2,6,7,5,1,6,5
10.05.2022,Rublev A.,Krajinovic F.,0,2,2,6,4,6,0,0,0,0,0,0,3
20.04.2022,Monteiro T.,Krajinovic F.,2,0,6,4,6,1,0,0,0,0,0,0,3
12.03.2022,Krajinovic F.,Monfils G.,0,2,3,6,4,6,0,0,0,0,0,0,3
04.02.2022,Krajinovic F.,Dzumhur D.,2,0,7,5,6,2,0,0,0,0,0,0,3
02.02.2022,Krajinovic F.,Tsonga J-W.,2,0,6,4,7,7,6,2,0,0,0,0,5
03.01.2022,Krajinovic F.,Tabilo A.,2,1,6,4,3,6,7,7,6,5,0,0,5
10.11.2021,Krajinovic F.,Auger-Aliassime F.,0,2,3,6,4,6,0,0,0,0,0,0,3
01.10.2021,Majchrzak K.,Krajinovic F.,1,2,3,6,6,4,3,6,0,0,0,0,5
30.09.2021,Djere L.,Krajinovic F.,0,2,3,6,0,6,0,0,0,0,0,0,3
29.07.2021,Krajinovic F.,Rinderknech A.,0,2,4,6,1,6,0,0,0,0,0,0,3
17.07.2021,Krajinovic F.,Djere L.,2,0,6,4,6,2,0,0,0,0,0,0,3
14.07.2021,Kohlschreiber P.,Krajinovic F.,1,2,5,7,6,4,3,6,0,0,0,0,5
21.04.2021,Krajinovic F.,Milojevic N.,2,0,6,1,6,1,0,0,0,0,0,0,3
15.04.2021,Fognini F.,Krajinovic F.,2,0,6,2,7,7,6,1,0,0,0,0,5
14.04.2021,Krajinovic F.,Londero J. I.,2,0,6,0,6,3,0,0,0,0,0,0,3
17.03.2021,Harris L.,Krajinovic F.,2,0,7,7,6,5,6,4,0,0,0,0,5
11.02.2021,Krajinovic F.,Andujar P.,3,1,6,2,5,7,6,1,6,4,0,0,5
16.09.2020,Cecchinato M.,Krajinovic F.,0,2,4,6,1,6,0,0,0,0,0,0,3
04.09.2020,Krajinovic F.,Goffin D.,0,3,1,6,6,5,7,7,4,6,0,0,5
27.08.2020,Raonic M.,Krajinovic F.,2,1,4,6,7,7,6,2,7,5,0,0,5
26.08.2020,Fucsovics M.,Krajinovic F.,0,2,2,6,1,6,0,0,0,0,0,0,3
25.08.2020,Krajinovic F.,Thiem D.,2,0,6,2,6,1,0,0,0,0,0,0,3
22.07.2020,Krajinovic F.,Djere L.,1,0,6,2,0,0,0,0,0,0,0,0,3
21.07.2020,Krajinovic F.,Setkic A.,1,0,6,2,0,1,0,0,0,0,0,0,3
25.06.2020,Krajinovic F.,Malesevic N.,2,0,6,0,6,3,0,0,0,0,0,0,3
24.06.2020,Krajinovic F.,Jotovski T.,2,0,6,0,6,1,0,0,0,0,0,0,3
14.06.2020,Krajinovic F.,Troicki V.,2,0,4,0,4,7,3,5,0,0,0,0,5
23.05.2020,Dzumhur D.,Krajinovic F.,2,0,4,3,4,3,0,0,0,0,0,0,3
15.02.2020,Krajinovic F.,Monfils G.,0,2,4,6,6,5,7,7,0,0,0,0,5
13.02.2020,Pospisil V.,Krajinovic F.,0,2,4,6,6,7,7,9,0,0,0,0,5
08.02.2020,Monfils G.,Krajinovic F.,2,0,7,7,6,4,6,2,0,0,0,0,5
22.01.2020,Krajinovic F.,Federer R.,0,3,1,6,4,6,1,6,0,0,0,0,5
08.01.2020,Verdasco F.,Krajinovic F.,2,1,7,5,4,6,6,0,0,0,0,0,5
21.11.2019,Tsonga J-W.,Krajinovic F.,0,2,5,7,6,5,7,7,0,0,0,0,5
24.10.2019,Krajinovic F.,Fognini F.,2,0,6,2,6,4,0,0,0,0,0,0,3
20.09.2019,Krajinovic F.,Pouille L.,1,2,6,4,5,7,2,6,0,0,0,0,5
18.09.2019,Verdasco F.,Krajinovic F.,1,2,6,3,4,6,3,6,0,0,0,0,5
25.07.2019,Krajinovic F.,Klizan M.,2,1,6,6,7,8,7,5,6,1,0,0,5
17.07.2019,Balazs A.,Krajinovic F.,2,1,6,3,6,1,7,7,7,7,6,5,5
28.06.2019,Dimitrov G.,Krajinovic F.,2,0,6,3,7,7,6,2,0,0,0,0,5
19.05.2019,Krajinovic F.,De Greef A.,2,0,6,3,6,1,0,0,0,0,0,0,3
18.05.2019,Krajinovic F.,Travaglia S.,2,1,1,6,7,7,6,5,6,1,0,0,5
17.05.2019,Krajinovic F.,Troicki V.,2,0,7,5,7,8,6,6,0,0,0,0,5
16.05.2019,Krajinovic F.,Polansky P.,2,0,6,3,7,5,0,0,0,0,0,0,3
27.04.2019,Herbert P.H.,Krajinovic F.,0,2,2,6,2,6,0,0,0,0,0,0,3
25.04.2019,Albot R.,Krajinovic F.,0,2,5,7,4,6,0,0,0,0,0,0,3
21.04.2019,Krajinovic F.,Gerasimov E.,2,0,7,7,6,2,6,1,0,0,0,0,5
07.04.2019,Krajinovic F.,Brown D.,0,2,3,6,5,7,0,0,0,0,0,0,3
06.04.2019,Krajinovic F.,Marcora R.,2,0,6,2,6,2,0,0,0,0,0,0,3
05.04.2019,Mager G.,Krajinovic F.,0,2,6,2,7,7,4,6,0,0,0,0,5
04.04.2019,Hanfmann Y.,Krajinovic F.,-,-,0,0,0,0,0,0,0,0,0,0,3
25.03.2019,Krajinovic F.,Federer R.,0,2,5,7,3,6,0,0,0,0,0,0,3
23.03.2019,Wawrinka S.,Krajinovic F.,1,2,7,5,2,6,6,5,7,7,0,0,5
10.03.2019,Krajinovic F.,Goffin D.,2,0,6,3,6,3,0,0,0,0,0,0,3
07.03.2019,Berankis R.,Krajinovic F.,0,2,3,6,5,7,0,0,0,0,0,0,3
28.02.2019,Jung J.,Krajinovic F.,2,0,7,5,6,3,0,0,0,0,0,0,3
08.02.2019,Berdych T.,Krajinovic F.,2,1,7,7,6,3,6,5,7,7,7,5,5
06.02.2019,Krajinovic F.,Goffin D.,2,0,6,4,6,4,0,0,0,0,0,0,3
02.02.2019,Fayziev S.,Krajinovic F.,1,2,6,4,3,6,0,6,0,0,0,0,5
17.01.2019,Donskoy E.,Krajinovic F.,0,3,4,6,6,8,7,10,6,2,7,7,5
19.10.2018,Krajinovic F.,Seppi A.,0,2,4,6,6,2,7,7,0,0,0,0,5
05.10.2018,Del Potro J.,Krajinovic F.,2,0,6,3,6,0,0,0,0,0,0,0,3
03.10.2018,Krajinovic F.,Lopez F.,2,0,7,7,6,5,6,3,0,0,0,0,5
20.09.2018,Krajinovic F.,Simon G.,1,2,6,4,5,7,5,7,0,0,0,0,5
23.08.2018,Harrison R.,Krajinovic F.,2,0,6,3,7,7,6,4,0,0,0,0,5
27.03.2018,Del Potro J.,Krajinovic F.,2,0,6,4,6,2,0,0,0,0,0,0,3
25.03.2018,Krajinovic F.,Paire B.,2,0,6,3,6,3,0,0,0,0,0,0,3
12.03.2018,Federer R.,Krajinovic F.,2,0,6,2,6,1,0,0,0,0,0,0,3
02.03.2018,Krajinovic F.,Pouille L.,1,2,3,6,7,7,6,4,6,5,7,7,5
01.03.2018,Krajinovic F.,Donskoy E.,2,0,6,1,6,2,0,0,0,0,0,0,3
28.02.2018,Krajinovic F.,Baghdatis M.,2,0,7,7,6,2,6,4,0,0,0,0,5
23.02.2018,Krajinovic F.,Pouille L.,1,2,6,5,7,7,6,3,4,6,0,0,5
22.02.2018,Krajinovic F.,Simon G.,2,0,6,3,6,3,0,0,0,0,0,0,3
05.11.2017,Krajinovic F.,Sock J.,1,2,7,5,4,6,1,6,0,0,0,0,5
02.11.2017,Krajinovic F.,Mahut N.,2,1,6,2,3,6,6,1,0,0,0,0,5
31.10.2017,Querrey S.,Krajinovic F.,0,2,4,6,4,6,0,0,0,0,0,0,3
29.10.2017,Djere L.,Krajinovic F.,1,2,7,5,3,6,2,6,0,0,0,0,5
19.10.2017,Krajinovic F.,Berankis R.,1,2,6,3,5,7,4,6,0,0,0,0,5
15.10.2017,Krajinovic F.,Ignatik U.,2,1,6,10,7,12,7,5,6,3,0,0,5
07.10.2017,Djere L.,Krajinovic F.,0,2,0,6,3,6,0,0,0,0,0,0,3
06.10.2017,Trungelliti M.,Krajinovic F.,0,2,3,6,4,6,0,0,0,0,0,0,3
05.10.2017,Gaio F.,Krajinovic F.,0,2,0,6,0,6,0,0,0,0,0,0,3
01.10.2017,Krajinovic F.,Gimeno-Traver D.,2,0,6,4,6,3,0,0,0,0,0,0,3
30.09.2017,Taberner C.,Krajinovic F.,0,2,1,6,1,6,0,0,0,0,0,0,3
29.09.2017,Garcia-Lopez G.,Krajinovic F.,0,2,2,6,2,6,0,0,0,0,0,0,3
28.09.2017,Moroni M.,Krajinovic F.,0,2,4,6,2,6,0,0,0,0,0,0,3
02.09.2017,Cecchinato M.,Krajinovic F.,2,1,5,7,6,2,6,3,0,0,0,0,5
01.09.2017,Krajinovic F.,Elias G.,2,1,6,6,7,8,6,2,6,3,0,0,5
31.08.2017,Krajinovic F.,Bourgue M.,1,0,6,2,2,0,0,0,0,0,0,0,3
24.08.2017,Krajinovic F.,Smith J-P.,0,2,4,6,4,6,0,0,0,0,0,0,3
10.08.2017,Krajinovic F.,Stakhovsky S.,1,2,1,6,6,3,3,6,0,0,0,0,5
09.08.2017,Krajinovic F.,Zemlja G.,2,0,6,2,6,3,0,0,0,0,0,0,3
06.08.2017,Krajinovic F.,Caruso S.,2,0,6,3,6,2,0,0,0,0,0,0,3
05.08.2017,Krajinovic F.,Souza J.,2,0,6,4,7,9,6,7,0,0,0,0,5
04.08.2017,Cecchinato M.,Krajinovic F.,0,2,4,6,2,6,0,0,0,0,0,0,3
02.08.2017,Donati M.,Krajinovic F.,0,2,2,6,6,1,7,7,0,0,0,0,5
20.07.2017,Tepavac M.,Krajinovic F.,2,1,2,6,6,3,6,2,0,0,0,0,5
12.07.2017,Mayer L.,Krajinovic F.,2,0,7,7,6,5,6,3,0,0,0,0,5
08.07.2017,Stebe C-M.,Krajinovic F.,0,2,2,6,3,6,0,0,0,0,0,0,3
07.07.2017,Garcia-Lopez G.,Krajinovic F.,0,2,5,7,4,6,0,0,0,0,0,0,3
06.07.2017,Krajinovic F.,Bachinger M.,2,0,7,5,6,1,0,0,0,0,0,0,3
05.07.2017,Martin A.,Krajinovic F.,0,2,2,6,4,6,0,0,0,0,0,0,3
22.06.2017,Djere L.,Krajinovic F.,2,1,1,6,6,4,7,5,0,0,0,0,5
21.06.2017,Balazs A.,Krajinovic F.,0,2,6,4,7,7,1,6,0,0,0,0,5
02.06.2017,Djere L.,Krajinovic F.,2,1,7,7,6,4,4,6,6,4,0,0,5
01.06.2017,Domingues J.,Krajinovic F.,0,2,5,7,6,2,7,7,0,0,0,0,5
24.05.2017,Masur D.,Krajinovic F.,2,0,6,4,6,2,0,0,0,0,0,0,3
21.05.2017,Gombos N.,Krajinovic F.,0,2,3,6,2,6,0,0,0,0,0,0,3
20.05.2017,Krajinovic F.,Pella G.,2,1,4,6,6,3,7,7,6,4,0,0,5
20.05.2017,Krajinovic F.,Fucsovics M.,2,0,7,7,6,2,7,7,6,3,0,0,5
17.05.2017,Krajinovic F.,Kamke T.,1,0,6,1,1,0,0,0,0,0,0,0,3
27.04.2017,Cecchinato M.,Krajinovic F.,2,1,6,4,4,6,7,7,6,2,0,0,5
13.04.2017,Krajinovic F.,Cecchinato M.,1,2,6,4,3,6,4,6,0,0,0,0,5
